msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
dqd8IaUIrDlp3Hez0TrKEpD88uHP3UgK4NsJ/DivmGo=,41,30,149,149,1,20160331,20160430,0
4sSRDge8nFKTHNoktgcGNSlzEev793UsnK6NI74Se9c=,31,30,149,149,1,20160430,20160531,0
UOsHsMAJrSHc6Qqw8FC4mBJu9VWQHWlg7s8Ca1xuPbw=,33,30,149,149,1,20151231,20160131,0
dmaslvpG/gID7inmHMbc+6fpZuSBKXpnqWo8JZp1HHk=,39,30,149,149,1,20151202,20160112,0
BC7+UQeTBYhKtm8nmJWjM+E5qnisLMynm+o0e/lVSPg=,39,30,149,149,1,20151202,20160114,0
V2oMvb19ot0DtMbu9dHZw8B6gPxupwahloXJwwXQLGQ=,39,30,149,149,1,20151202,20160119,0
ke1bh68VPtS8QWL5uLz+sT6O2eU5IwsnuyDs5gFKuLE=,29,30,180,180,1,20170109,20170211,0
ORA1aIFidzWo8eh8iqOsk1HsoR8r42eYWHPrkt/b2D0=,41,30,99,99,1,20170109,20170209,0
XWROXk4pT/1enUFs6KnxX8bAZlIWqUHvrO72bAetHDQ=,40,30,149,149,1,20160621,20160726,0
C4i77q3hIorVrcoR4ucaE5dV0vGEfaC4j9cmik0fj0A=,38,30,149,149,0,20160916,20161018,0
WRp9HJq3SCBYf67i2PWobb4HjzqRFpycJ0W7Ovf1WPQ=,41,30,129,129,1,20161011,20161112,0
3lVmaA1VccEBKtRkOEiGk1hQPBCdy8zqLhR8NDxXye0=,37,30,149,149,1,20160914,20161013,0
vFZ+ljRlt6T/nFlTpRVjrQ7aZ8f4pSL2VOdEP3ZcK0E=,41,30,99,99,1,20151111,20151211,0
sRcsCKjTPXh7U5B0xREmRoQfzvGYcbHjpCK2aw7eaDI=,41,30,149,149,1,20160201,20160301,0
NpqMNqj7+/Jg03WDkVYGNcKAEkW14xsndZIoij5weCc=,40,30,149,149,1,20160928,20161027,0
ioiVrlBTA+rXDfnCxdBb0kj9QIakyDcP3MI4iJM1HNY=,40,31,149,149,1,20150415,20150514,0
BM7mTU3GPmiKuDUqyWECn8FdRqbxUOLZYVP1XqI8Eio=,41,30,149,149,1,20150520,20150621,0
o20xK6jv6WE11OiyHdt4Gju6EcblFZl+V6MFv2K92Bs=,30,30,149,149,1,20150521,20150620,0
A6YfF21u61K//HE/tyLAne2sGgzxL3UuAhAKOqq3BYo=,41,30,149,149,1,20150127,20150228,0
qCfq0zqAm+8d5q75t45m1VB2WzR3THlJn+RSQARTzWQ=,41,30,99,99,1,20160829,20160930,0
sE/kz141QO2FHV/rWiWfT89+eyQnZq59w6I9O4N66ts=,38,30,149,149,0,20150409,20150509,0
ysyeV/5VcyNytkgacYpULcqyXvKXp/AUFap8rTug4g8=,37,31,149,149,1,20150301,20150403,0
SQs46YJ3y+PSaGtWpOPZj1mRDr43hdaWKYRinGhjdc4=,41,30,149,149,1,20160430,20160430,1
kSpIrviLUqdWPylDxaJIa/LT142+xwYRozxR99f8+E0=,36,30,180,180,0,20160730,20160829,0
CaCfJYtTsB80ZysIBrb7Zk1XQJeagZ1JGdsiGvWWIQg=,40,30,149,149,1,20161107,20161206,0
BYGsuih1RupbTNYN83xONeAz8RBRq11ZSF5iqqRi7FA=,41,30,99,99,1,20161119,20161219,0
P9QzswXJ6feYWcVHMJk72989QV8bdZlr3SRRS8czKA4=,40,30,149,0,1,20160912,20160912,0
HcUjh0NT0+1Pk849nMFX0S6MOdZJP37sW5eNbU1lgB4=,41,30,99,99,1,20160625,20160725,0
YVk8HN8r6UmbbfeCeHhjHJ8QgndjXowvRdnLs8F5I+8=,41,30,99,99,1,20160704,20160804,0
dtDD2b0QHsr7C3ZFjVRp3m0I6mDwyqCY83RLApVG1nE=,40,30,149,149,1,20160606,20160705,0
DEqzzrWZ2Kewb4qJ6N1FGop5aR52gm8/QLHxhKeHSzI=,41,30,99,99,1,20151211,20160114,0
U5+MtJi7LHc92W5yz1blT/5RuzQwyGin+ChU3kBZZuc=,40,30,149,149,1,20151212,20160114,0
ZODZaIyn/6BadC+prwEYRao0bjVzE4+6svG0RfDATHQ=,40,30,149,149,1,20151211,20160110,0
loqn5jkILRz3wgGkS7EkQmvydclOPHAMItp6ethVEXY=,40,31,149,149,1,20150323,20150422,0
fAlzMRF2K4p9TH2AsJlX2/h5toHiWurRY5GH41yqHMk=,39,30,149,149,1,20161031,20161214,0
52JrSbG4DenXYxjIJxhnj68CDGpB/7zOdxKXjCBReQA=,39,30,149,149,1,20161031,20161227,0
cE2AhZh2U6kqZy9Xiv7XbkTFYmUGTA/Noksj1wf0txg=,40,30,149,149,1,20161101,20161130,0
F69X3dxrfEskLYhr9hYV4gUSs0kndxPDIE35LGRMgO8=,41,30,129,129,1,20160831,20160930,0
H0EHX3hkRs2aqffo8/nV4evW8dQLlaUwRQa44v3FHq4=,39,30,149,149,1,20160831,20161016,0
JJY7FJCDofyrMhiKf1go6OVVc+3vkK88RLGDwYl1jig=,39,30,149,149,1,20160831,20161017,0
Gw3MSanRCApeHz19eoPGkBsPYYLEML+RITcIcQB1TqI=,39,30,149,149,1,20161130,20170107,0
g5abpRTIysczpWcFMjaMtdi9QuBlkq/lZfRsOEDoTOM=,39,30,149,149,1,20161231,20170216,0
V363WUO7Ql9rNM7916D3XFtmWy45MRQnPaOhEh4O7FM=,41,30,99,99,1,20160930,20161031,0
YSiNTRvP8azR/VjyOqv5v8QTu6AMHZuQ/7nxap732aw=,19,30,149,149,1,20160731,20160927,0
yCqUApkb31xg4jF57SKOLxBgEFnQA7ImAfKttrI5/5w=,41,30,99,99,1,20160731,20160831,0
Or45AWEFjStRylPGaJvGE0XPAJf3T1e0U6yUHV30YAc=,34,30,149,149,1,20160131,20160229,0
2GwUCmKl4Xjso5WL6uIV6Aadqe1lL0tU/ng+9KoVz8c=,39,30,149,149,1,20160131,20160324,0
HjXf7iJnHMm8AFcJg0GEPmS8wWlTr71O6Unf2S6Ka2Y=,39,30,149,149,1,20150831,20151026,0
bMIxeBfxt9bhCUyKQnxT6FRTRaImtMqIlNEC48aLXJE=,19,0,0,149,1,20150831,20150930,0
jRWT/V2nP7CsehREzO3zqlV8+4KdjrT1ioZMRCwMnN0=,34,0,0,149,1,20150831,20150930,0
n1zwHdseam/Z9yL6n8yUMYnuauggIZUETvqTJ54i7Wk=,39,30,149,149,1,20150630,20150816,0
UgOs8qtJ1PX09DrepUTKhQwnd4ss0sz/a8cTBxLg75U=,39,30,149,149,1,20150731,20150909,0
GagiFbU9AFh76vBMt6O18b1B45IKas6CLWlteKSoWlQ=,39,0,0,149,1,20150430,20150609,0
hOHnnZBZxxRBCGdYER63gNGbEKfhpAbixL/8TsmlowQ=,41,30,99,99,1,20161114,20161214,0
QJg95yXjpq7Nt1HxFMtWfHnT3MRBZpYrSxCnlAeVJjs=,41,30,99,99,1,20161201,20170101,0
sX0Iet3hnEybrOpxTuObkeecrVbAAwcuj2sokO5tk2o=,41,30,99,99,1,20160715,20160815,0
SGmlXX5tpiWFFDtloQCbNmwPabzkpycSSJw6va2RkTU=,41,30,99,99,1,20160716,20160815,0
eWXUQhtC+I+AtLPrjIrejCsNiHrJ5CnX7B2Pqnfd0ho=,41,30,99,99,1,20161006,20161106,0
crp0szJL0Gv4e92ODI46bvH9ZHcJ2wBHlUOCW5jc6oU=,41,30,149,149,1,20160918,20161019,0
5kmwOUixGH6Th2Q1CLaGhijNiqODH3y+Y/oZKsQivL0=,41,30,99,99,1,20151106,20151206,0
66jVhVzm00lyuIdZhXTE1UuAvaUTfOPZcS2EdUhR26k=,37,30,149,149,1,20160111,20160210,0
C+cr5KrQpgQkhTyCaS0rd/jVBaugltgzYIHcN9EoeS4=,41,30,129,129,1,20160312,20160412,0
1TRZCqle6CozKaK7YgD5J7EIhrUWpwM6Bf4U54XnjZY=,38,30,149,149,0,20160210,20160311,0
CMZNDbDnnqJOxcCPzBgx/HBc72h5ZZ4KfBnx7oSuNRM=,41,30,149,149,1,20160513,20160613,0
FbCIl/9nXNGQ18LfGaSjGQliBmPoDiTxWx+oLvqBOTc=,41,30,129,129,1,20151025,20151126,0
gxi2dhEfH7mYVECybNKcaWsYVf/1ux7qEDpsnu2tlQ8=,38,30,149,149,0,20150810,20150911,0
+k5w7krvjqkalSKdZD56PS6TLAKILVHxmDJqsUJnp0c=,40,30,149,149,1,20151015,20151117,0
LEKqS7i6viC7+iM9wiussbELn1vfsW10oRh+9N8hMT4=,41,30,149,149,1,20151125,20151226,0
S7jrz8tSqwICkQ8FmU7h3H6QRdOWDHydx2mG4MJXOb0=,41,30,129,129,1,20151024,20151124,0
fM4Pq46ZspwSiGaYegimqzN0CfmAsDwRUggDyDPOpr0=,40,30,149,149,1,20151004,20151103,0
vOu8UBlGZ2kEbmmhdOwfhTCU/YO8vAjUQus1lA/8120=,41,30,149,149,1,20150420,20150520,0
cSu/Oh28D4WusdXXxqkbl1xj55xd2q4JR5UOGgxgSqY=,38,30,149,149,0,20150421,20150521,0
NB0e33lZNb2qQOB2vnFTBFfb1+vp5fBy4bAHCT3+uMg=,41,30,149,149,1,20150516,20150515,1
0yjnCMuo1L8DVLjRHD0jkmo3daH2dzZfZjFq0Wy/RHY=,41,30,149,0,1,20160305,20160405,0
4WglgjYpAwpGk15eAd2ml7BquaJBfA5xG0nQiEEfa98=,41,30,149,149,1,20160627,20160727,0
R+kfU6MXEJAlCu9pqUYUJFK2vOxf90OCbWZhP4KhZ6M=,41,30,99,99,1,20160824,20160924,0
31yP4GStVyJOFo2C/SDQ3m5AFFWBjYR1ej4faHA4WaM=,41,30,99,99,1,20160514,20160614,0
GdJGhkdp2nPnD1/3VYPBfOHaA6idvjkoNFNUm4H2zBk=,36,30,180,180,1,20160410,20160509,0
V6O63mGycAKWJWzpgKAH8Yxyprad0cYG7JMVVTaZuO4=,38,0,0,149,0,20150506,20150605,0
G7SBfYllxfSNyz/3S9OynCqUMJVMI+yihvm1XgDAR+Q=,41,30,149,149,1,20150107,20150208,0
zO3wmtm8zti/SFAQROqplFKhmn9GmFmjw090+wzRtHE=,41,30,129,129,1,20150304,20150403,0
pSW0RfeyUbYY+qGHzZTvSfNpyu7wdfM4gWCSf4UEDP4=,37,31,149,149,1,20150211,20150311,0
6IcKgSmzTaQs0LooGTDq8ccwIKcY5HsjRYpr/tODTp8=,41,30,99,99,1,20161105,20161205,0
SpiUGTbZ+2/JMmiBshJuGQTxTCnc73jPzwuAafnpL1E=,41,30,99,99,1,20161027,20170214,0
WFxIgC34CVnrORDMr+vfkqxTPl5FIYH7Wbh3PYUrHXM=,41,30,99,99,1,20161119,20161219,0
fmhuAA3zGWXH/segxhnEofX75x5mVjEBTl8l2XrJ1Gs=,41,30,149,149,1,20170121,20170221,0
CWf0k1RlNIYOhfzpqasZqNvvfTZXnPH9LYhyRZRDCWs=,41,30,99,99,1,20170122,20170222,0
PUsR+faFyM5yuQoll6mwGhbQUYxXE9XXgSj6t2BJ1XM=,32,410,1788,1788,0,20160106,20170222,0
Nj11pp+y1LZJXfmbaqDjP+hI5NMhdUXm7tA2SaMBJUY=,41,30,149,149,1,20160319,20160419,0
+PGjkeBo8eh6EFjeEYbhvXCSF93nNWYqKZbOv87sk0M=,37,30,149,149,1,20151010,20151111,0
IKwEAJgz0DHUY0O3/cIC7ubQ6nc9+2t7iKk9XojOTJE=,36,30,150,150,0,20160303,20160402,0
gin6Vsf2C6Cw+RlDmVoXlLJ+N//kWNuDoMb49K9WXGM=,41,30,149,149,1,20160407,20160507,0
fFjqTHdpJu7PLT7WJINckzr3mplI899KjAUzf07U4Cc=,41,30,149,149,1,20160118,20160218,0
XlswRKLPOfu+HJxmDf4/MQ7lUajbqAt1C39ebh2IA90=,41,30,99,99,1,20161109,20161209,0
TqofItnytGBSmEym+5WWq0cymdroEer77wDlWz1PEco=,36,30,180,180,1,20161109,20161208,0
Mez7orWTlhdkQftzzdwIGNQ2WIIWPiAqHYlSoOjA01E=,38,30,149,149,0,20161114,20161214,0
9ZmiPH2Ns92Dmow69pOn2Ae4cEl09p5Jwi/WgFE0pgs=,37,30,149,149,1,20150725,20150824,0
cyJ0mHO2tl2oc9yCmlWuE3sDlKMsKZKmvWdRsq3G79M=,36,30,150,150,0,20150818,20150917,0
JKliOUdz7unFoJ/RPAc6hBVseowfraPh8W8RFMaKyZk=,40,31,149,149,1,20150107,20150214,0
epQizawE9YSTWYBLTSTyJMu9y+wTPCyBHsPIgT8SdGM=,41,30,99,99,1,20170101,20170201,0
n3uBiyqdcspopOuR+9nmJDOdhWyROYMChacrLx7NN5s=,41,30,99,99,1,20170112,20170212,0
YJFb2UpUNLRnTqcm9CuSy2EWiEln5O4z9l7eg4LKZgM=,37,30,149,149,1,20150605,20150705,0
VBLIsJFCtwaHjvvmuSM2SYCPNBHnjiWSJAzqcbBz8JQ=,41,30,99,99,1,20160620,20160719,0
SBe734aBhlqh6ldqafaZivHrqaGn3xhTgzhhiFmDwac=,41,30,149,119,1,20150611,20150711,0
RDIQwjzzygNo3UFG+ALXpJB+3tcLW03fKGCaqbtSnp8=,37,30,149,149,1,20150613,20150713,0
kgJKBWzaQgXjr5OYJmvo7vXOe8jLcIB8gYe+1S/ATjk=,40,30,149,149,1,20160812,20160911,0
smL8yHbmeQJyzbK5q8+Gk5jYi3y+qMTy8kSXBaG/KUU=,41,30,149,149,1,20151104,20151204,0
1P/Es5Wlitc+epsTSQ4cKL8xWzMihUCbZQiUOLKHL2k=,38,30,149,149,0,20161206,20170105,0
WCFeeCJdkqZOuGvTH5KUi8pXelxDirAkr5QrawoSUZQ=,36,30,150,150,0,20150825,20150926,0
Dm+fewfuELR4Opty/wG+67qrlb8yjPb2Fl97ZDWOKLI=,41,30,149,149,1,20150404,20150504,0
IC53EhMVjcPQM2VhAFCUpAY2ZXQrMZmpym5/44TiodU=,41,30,149,149,1,20150302,20150402,0
yXBYSfw9fdjf+x25furqfg4CBfIfHgAlW46zs8oCdlI=,41,30,129,129,1,20151130,20160102,0
mFCcXM9OtIyjgmTlKvmvrZ8lXjVNCJ5qahALzpAjE6s=,40,30,149,149,1,20151201,20160101,0
cq5hbSv2nl29snQvU9OacPUoy1qKbAH3HEavIb3A6D4=,39,31,149,149,1,20150131,20150316,0
30GW9JLvNhMK22SRXid5oKe63+WiMMq4YKNulZGQBvQ=,41,30,149,149,1,20150331,20150430,0
gshDwciEyvFr1u/gynD18ekjeUG7EDeAyIavrX4CUYQ=,39,31,149,149,1,20150331,20150519,0
wKJb8d4PIFzmKcc1bOzL+gO8F3Gx7DKjpj9S6C6iWtc=,33,30,149,149,1,20160229,20160331,0
5KYof04YY+fs+TADtVH0Uis2c3d0rjpNOeqGO5b9GUA=,34,30,149,149,1,20160229,20160331,0
svCL+2TFh/LY2n7F/toGlCUr/Edjji0AtQ9wdQN8zak=,31,30,149,149,1,20160331,20160430,0
4bE7s4+fevqdxVLIfNe7j9IN1gWj18rOOI6BNFx0p30=,34,30,149,149,1,20160331,20160430,0
tGJlf0mpwPHlDcubApgxaXJdu9Jf3eDiB/xvfwakG5Q=,31,30,149,149,1,20160430,20160531,0
v45OIyV8F8+YTYVHwO8l6pNv/XY9LEDW9dBexlGsge8=,34,30,149,149,1,20160430,20160531,0
FyorRrE2LIGUSmy6AmAj9pv9R8Rx3w+8b6+tGKkbISU=,39,30,149,149,1,20151202,20160108,0
BO95J5ZTbPbdwJt5S5Gzm1EUiGL7l9l/XGDecRiJ9UM=,38,30,149,149,0,20161225,20170124,0
GEPvy/tDLFrQT1YHt6oj6Ks/hCTFL86QhAHbpB+YQt8=,29,30,180,180,0,20161203,20170102,0
R1Abo9ahS2/Q3YQf49pcdKZTHOji1giMZ3BvsLvzuk4=,38,30,149,149,0,20160706,20160805,0
vLJyuYuZ8msL5i2qeTkuQ3OK7fuLT7bKkjnbcX8Z914=,41,30,99,99,1,20161018,20161118,0
XJwOCUGHRwAmv9dDL5FgYD5bOTXFsQIbrMslAUi7N4E=,41,30,149,149,1,20160919,20161019,0
rd0W5s9r8azds4igb/WSGjJBeBCXKn+SBn0AUkhcTcw=,37,30,149,149,1,20160823,20160923,0
kS2SGwG48q58AuZllZBJQ6asn28WIa3wAey6c/UAE9E=,41,30,129,129,1,20160221,20160322,0
qTZO5W/jtEPrXMaF6g6sQexk+SufpWguvMGzbXzN4qo=,41,30,99,99,1,20160924,20161024,0
ftesNGpKlkqNgpihqK3+t9NRNBI2/AVPZ1cpiHd/ssU=,41,30,99,99,1,20151112,20151211,0
z/oSg1i5jhybyQT/mIPeXuR8/AiWQnbPOoCdsN2ZX3o=,41,30,99,99,1,20160707,20160807,0
9Zv4fJThIBX3QxBrx1sCh63pnlAInDnHqp6XsqGGAuQ=,41,30,129,129,1,20160207,20160308,0
fdEYb7gtfhgUaO3AG38O7/a6Cz9FBzs5QNjo6oLNx1o=,41,30,149,149,1,20150919,20151020,0
B1+9nICPW2lciAEuNRiLqY0+rvgtFOo7oB0N1lV1/4U=,41,30,129,129,1,20150415,20150415,1
MtqjEqFRF2pgwpxOdoMjMmGUEFkwWXk1OpDzVg1JFvU=,36,30,150,150,0,20150621,20150721,0
rnZF96UCOCyvZbp2pD1XyNjw6XcoVGuexSKf9yYTyp8=,36,30,180,180,1,20160829,20161018,0
lE6gA2HKu+eFlB4grdPCIP3AM5855dErf5dqjUn05Os=,38,30,149,149,0,20161028,20161127,0
BLQQH7Gf4iOW4DhlyTBC1YwJgYXEgYkq/0L8VCO/w74=,40,30,149,149,1,20161120,20161219,0
80PK/5/k7PXQ7nmyXEOX8qeeD1gszQwtkx+LXxLkafo=,36,30,180,180,0,20170111,20170210,0
9Qf6vMHZotz9yXI+64Plcl6O/kZAiJgSDpxLuDLfNUI=,37,30,149,149,1,20160828,20160927,0
+uRSSuaRaPkDej2IC2hproClfmS1TuMJub5gA+xh1/E=,41,30,149,149,1,20160806,20160907,0
o/nBVyjH4LVmYBX+K41KM+rWG6wJzWbLKDIj6fzmmCA=,41,30,99,99,1,20160806,20160906,0
uwPW7qnnGtzjxJJOCFFD2XamjdI2ZQAWlNRsmtLWAyw=,41,30,129,129,1,20160213,20160314,0
66WUxTNJ8I0G1KQb5fXwXo9fS5HuSFm5ShhlxW12a4o=,41,30,99,99,1,20160509,20160609,0
5SCsuktTihiagpYcOzTw4wOBeu3dDfvDFFQzFbwS6k4=,41,30,149,149,1,20151009,20160908,0
5Nhoxz6VbWzimI/+9d3yTRa2lQcxroT/19U3By0GQeg=,41,30,129,129,1,20160314,20160415,0
t51iOjZczBwcgWmQxDU90pi1bPZEoiFGxqStWMK5dkE=,37,30,149,149,1,20160303,20160409,0
p7O8JNWzgOMr4CdAYon+WJLlNqT1WyNfr0wp6fetGFU=,41,30,99,99,1,20160325,20160425,0
LacQhcglQ3/8PR/perAewMwH3oRwnmSO3PdEsKuPTos=,38,30,149,149,0,20151017,20151116,0
weD/HqWAMnTPjgUhwNjkY5dUeamYqyh8jcfrAt6IvPM=,37,30,149,149,1,20150918,20151017,0
Y0k38fmSCtxrs4TyCQnyFfCURSdoxwAOKj4WsJGfDkA=,38,30,149,149,0,20150314,20150418,0
a8CmozbmUN4JH3pt2F2TNc1Ek1xJotP2klKAh0DTSuM=,41,30,149,149,1,20150412,20150513,0
En7cLSD7PjwNUHPy8eCbixkJfnyfezV4uWEAthqvvNg=,41,30,149,149,1,20150422,20150522,0
a6UYyEs6YY3b0f91g1IhBErT1/439lprje3JG/xk4YA=,38,30,149,149,0,20160630,20160730,0
cvw8+m3uvVyF6CEmBFUKPLf41sgsPwODJ2oxRBX3khE=,41,30,149,149,1,20150228,20150331,0
DlWaNn9++8ncDEmg2h4Q8SJayZCh4+htZ+amJifiqrY=,39,31,149,149,1,20150331,20150525,0
Am8+CTzC0wMIGAyQXf9Rhjtp53/1diJzfwr2+LtBVoM=,39,31,149,149,1,20150331,20150526,0
eBVP0oNfnctJ8Xw0fm9mOH0IA6ilZpgLbqaVY/23W0s=,34,0,0,149,1,20151031,20151130,0
Oo4jTnilrGn1uReNjNHVmf1WN0Nau7cgfE+x7zlKxw0=,41,30,149,149,1,20160531,20160701,0
7voe6NdHDHooF7PYlUlWY8LebUdzjRbq2n5iR4OWWUg=,34,30,149,149,1,20160331,20160430,0
HjoxAQkeaGoTWa3suOHMFbpjcgdolM/BdgQpcXU9Ftk=,39,30,149,149,1,20151202,20160101,0
ICJHEJJzJbrSXe8FTj8mr8B2kc1W5YHtJJz9aYjTC0o=,41,30,149,149,1,20150607,20150708,0
o++umoE5TuUpSQT9x1kkXJovVrHyFSvT6W9piPvcoq0=,35,7,0,0,0,20150608,20150615,0
EfLnspzrLdz6Hw24xxv8W3v+xRMQsbr4SjN9BlsfXvU=,35,7,0,0,0,20160826,20160831,0
M6uW/3P53ptOGh+FV6ejnUGf1+xvJ+YqCfiq8ch5u5M=,37,30,149,149,1,20170216,20170315,0
+bxB2iQW9ZMhAaomP9TBXagoy/Q/fD9qUyRBIjHhBcw=,37,30,149,149,1,20160205,20160307,0
avBH8S1PcTFT8etIazKzt8FM3dbUvIWGjCl8ucg8oso=,40,30,149,149,1,20160806,20160909,0
KOv5KtKafGrFmsOEUJvqOqKuhOCdFIYzz9q0oA3deAs=,36,30,180,180,1,20161008,20161107,0
6R1WesM9Wy6oelqyoYZqkIMHoTuHbThwPoIfPY51+MQ=,34,30,149,149,1,20170228,20170331,0
HWMACWKQYN/vodhV14uP8gNb7oCjwB4QXldrI55+wGg=,37,30,149,149,1,20161101,20161130,0
XQmoOd1E9NQoiAA9e1qsdJce6nrXNX2h7BitgS92mrk=,31,30,149,149,1,20161130,20161231,0
jr8qZiJ6UDvu1uBWySb+UaEcfsjyiVeVtYbt/Tf0oPw=,40,30,149,149,1,20161201,20161231,0
aGQ+uQRt7B0CH/500pTPGkVXZ9tQn2+0adVgY41xcjU=,34,30,149,149,1,20160930,20161031,0
9lxKvei2yuPyNJ+uQOxHii0MV8xR+JfqmkC19OdYxuo=,33,30,149,149,1,20160731,20160831,0
i4ekqe8bTbjbm9z/p/l1cGNNTsXOhrp9NXk0C8rb7y0=,39,30,149,149,1,20160731,20160924,0
+8iNv1EPrZwwRagS3Dzw/Zk+7VeA7a/cjDjsYMjRGRY=,37,30,149,149,1,20160801,20160831,0
UG7QlQUyD12rYs8a9ngPR/JbVLsKTR7WZ2BCw2p1Ss0=,40,30,149,149,1,20160201,20160301,0
PwpJ7T0jD3fN8q/pIAy1vYS711wZHWSoUG5l/WMSTfc=,33,0,0,149,1,20150831,20150930,0
09PXWgB80GkqOjvXDFpw6eoTXtFAbtZGG11KLpTE4wc=,41,30,149,149,1,20150630,20150731,0
ZSqsrqrP6VaBdN+IDW1NatD4/ct+Hv99nknSbgZqIcM=,41,30,129,129,1,20161016,20161116,0
gV15e0LrrSPu+qkVVzlmlvkkSr5ejuyQSCHbEYC7nvs=,41,30,99,99,1,20161016,20161116,0
GgGP00/Hra9Behfyyt2XdfFDy1vk1JrDuYqg7hNThYo=,29,30,180,180,0,20170203,20170305,0
SqWRWNIpFYLtCSurIr1JWq21K6VJVrEcIaV30TOX4es=,36,30,180,180,1,20170117,20170216,0
hMiKitHPgpGZlQBdorm2JjnVE/h8/ShjSdZ+7nIFo5E=,40,30,149,149,1,20151107,20151208,0
WKlbHMRXUY8PjcpK+uDl5pYRuN7PIn6DDaZ9kuRvgsM=,41,30,149,149,1,20160609,20160710,0
6Kd4T4KKnSVW228Jrs/DLuXmi0j3rpqn7NFXHND1RL8=,40,30,149,149,1,20160307,20160406,0
elY1RQULat5i1Gm6q0bQGAxsSSIZJNXBn7tcSaBbhcA=,41,30,149,149,1,20160304,20160405,0
HNg7Flj1aAQqiuNGVb+a0tqujNGEr6VIB0NPVRgPyGc=,41,30,149,149,1,20160208,20160308,0
mfiJL0nzG/3mIwaSWJ7eVS1tx8P2FT2L/y8elSnKLTM=,41,30,119,119,1,20151025,20151125,0
eG6v7Y+5N/Si4mNo1n3yDnE06HzyjzPrXh4yKvDoiSA=,40,30,149,149,1,20160424,20160611,0
L7SR8C4kvlSctW4zqkaZyczp0epxoeJ1B2LGBJ/p7M4=,38,30,149,149,0,20151008,20151107,0
ImEIedU/KhNiO9H063fdGoFUFFZ14U76TynUJUehZZ4=,41,30,149,149,1,20150703,20160303,0
Rb7sVwRTWhSLxA9dVW7xdY60FphrV5rDNKPPB4/zv7I=,41,30,149,149,1,20150407,20170203,0
aJ/T0HdfSa7yiZJenQYr2GhYPyaPQC+oTj+V+NrY1dY=,36,0,0,150,0,20150514,20150613,0
QSFesEZCNdd4+5ADfusS3Ldy2dQU9jtQLXpWX0Vloic=,41,30,149,149,1,20150522,20150622,0
eX2el33sbMVI6F8/eZmXI/ISyymoOzOMeR22wNfSCsk=,41,30,149,149,1,20150102,20150101,1
OfpXbV+LUd9pub7Wawp7XCZcp5Remkzaki2Td+E1HlM=,41,30,129,129,1,20151226,20160127,0
UTH5IBJhmsKKSkjVs+6E17axVA3zwF7iA875E7X5mz0=,41,30,149,149,1,20160415,20160515,0
RE/FPbtbeI9rCxOyW+CVyLf6yOQh/3mwiRgc0U2VGyc=,40,30,149,149,1,20160416,20160520,0
+ksXyAn9hT8MEkcrM8Mrr+Vx5eWrJ9wVZ45bkcRPIk8=,38,30,149,149,0,20150925,20151026,0
Q3h3eZllgzIQoohrVRz8eNznF4Kq+k7Wx8C0gLJ6ksk=,41,30,149,149,1,20150912,20151013,0
amS/iIiez+Di2o5RIlNG36IyPvTYXDj0/Fnng7s9HUY=,41,30,149,149,1,20150915,20151015,0
06+RVEmkAl0egDI6emU0lGaQoCHMB+SFeoK4nDoZ6dc=,41,30,149,149,1,20150812,20150912,0
tvQKJ68QWWKGpH7bsfZ1GZl3Sgx8N/MIB59jpTTvNDQ=,41,30,129,129,1,20150704,20150805,0
lZ2YtN3z5tnQVoH4awGHNIcKSTIoxk0kZBbn+1P+kto=,38,195,894,894,0,20150223,20150906,0
71EGiMO7DtjVfIvTL5g1el0n5XixpUn8LZT6wyhY+2g=,41,30,99,99,1,20170216,20170316,0
lZ/FlF8m46Rw+ay11G8KCuw1J/nGMNHavRoi301Ypr0=,41,30,99,99,1,20170216,20170316,0
vN/4aH9j3KEv3gH8vN7n23/jeohzQBKg0XQRBAcVNU4=,40,30,149,149,1,20170210,20170309,0
b+5w6CDoefVl+iH/WfBzov35YItJraTei+exbUol4Sk=,41,30,99,99,1,20170212,20170312,0
IZlXQCLiIphG+Sl0HWdKhcmJUwSCNRwrGyorutM5BZk=,40,30,149,149,1,20151223,20160122,0
ZzPQsCDVGOIknHthyRQ7Ei0Q0X/eODlMUsfZIpYqK/E=,41,30,129,129,1,20170124,20170224,0
STrIWoaVQJ9f56UKKYV9YUQfALGzAyWbEhRZxK9Q58o=,37,30,149,149,1,20161219,20170118,0
kGe5PzZ2/ea9nhZM6Tg0CyJMoOQpZEFYAYY0yh5lRnQ=,41,30,99,99,1,20160820,20160920,0
1hiE7SOByD39X21+HWgbr9DPFoCWIA3KWoE6FeYLilw=,41,30,129,129,1,20160810,20160911,0
+ZSGuKdE6Y8WlZVPTIiFPDsOexcT8f9apKUtKGnV9dI=,41,30,149,149,1,20160718,20160818,0
BkYCYaba4Kp2N1dJz/LfJxZEwI9LuBAPS0p0TnAhlsU=,41,30,129,129,1,20160606,20160707,0
PE0SThl0Sm42VBmd4gA+VPp9gE5v4j0eJwGfLs/TKAs=,38,30,149,149,0,20160722,20160821,0
68jpQ0m+wRKRCapntPQutJfuW8b5SbeGSJiAGfkGfS8=,38,30,149,149,0,20160628,20160728,0
9uW+cno+aXDPdK49/fHHfG87PE9HiafmAOgAR4HIw44=,36,30,180,180,0,20160803,20160904,0
