msno,city,bd,gender,registered_via,registration_init_time
gLt+jwjhEKkMUHBOxAFG7ysyzOmJ/1upmR+iYPxTtyI=,5,26,female,9,20110517
qw/U3QHBkXlU7AdY8/2x0ym6nLExeXxjo3F1/fNBu/U=,18,27,male,9,20110521
gi5mX9H6rSiPMCt2++9VV7AjqOJ3gg2RYiaxRY5PI80=,1,0,,7,20110526
1YldOxC+mDjgaxelyY5Fm4yPcHkYZcZ2eNiK1nfwxtE=,1,0,,7,20110528
H9tSBiBJj+EAnHPnUJa6v5E039aCrYOVjoOP5lJ0H/Q=,1,0,,7,20160325
34O9UzVx0N1jA24DJOqVLmgcUXScQSTmImqJVftrxsI=,13,18,male,7,20160409
QaIasTn8FSKqbIixWOCpPiXjKXjbwJRRUgo2/4sWz4Q=,1,0,,7,20160412
M04cTKh2t4EwKkZH7W77UQ4vdrceJb7y0FslvUunMp8=,1,0,,7,20160412
mE7DQKrt2j1HBDsYNGekmMnaK9YPsanwuQv+RHOzhBk=,15,26,female,4,20160413
Xb8f0QG8uQEAXKhhm78dzFGUNbSONW3xbRLmyx1qJOw=,5,60,male,9,20160414
WAdjqdgIbJ4ePZ5AEQ1Tp7qNNYOkXsjANcjALhxJ5jM=,13,24,female,7,20141228
zSMguoo7ZovGy1/G9S5EUe39DLctTYkg5MWBQ9IYEoo=,4,27,male,3,20141230
f6vPZDAXfFp0J6E5S+uzVJ5UKgMMbDXHAhWQvTQGjq0=,5,17,female,3,20150103
IfIH3W0pSm/Q848Fnp1H8phVotLQf7qXitGRRXqSH3I=,1,0,,9,20150106
iUwio3mS1ycshjgvtiOgge+f+BJVo5YPhEKxY86DzFY=,1,0,,7,20150106
S3Zn+cZV2lWi0KUMpzgUCNGeVqRER52omxuNLwVt9o0=,5,49,male,9,20130929
DTatDWf9XS9Q075Tsfwxqex6/38Rg37eibbUjDzL6kw=,9,30,female,3,20130930
tzp2K6MwBACedatoj48FheY3jAZOrq/QnexDXE0Yvy0=,6,0,,3,20131006
V71aRzhAGHigdEuII7iuTQiQXcrUmdhKnu/7oBEr7qo=,1,0,,3,20131008
2FmpHOVjye9dIxqqTA6dvUmrBHkYfqGDvseTVaSedLY=,5,24,male,9,20131011
7P/cgQwcWU/JXr4wrVqoU8jV/6vjNd6+UZH7sEqZgXo=,4,22,female,9,20130330
pjUM+rNy+CISTHq5W0ohkSfhFz5nt4diUK1JdHUlqzg=,5,0,,3,20130331
wGS8yG0GolcqsOHNQh6Uv5eH3HYQ95NOssGP1JmlXY0=,5,0,,9,20130402
nSRjuYXYTcsHaY1OBRGUpFr6yXepf7VdgNW8h4QBF/I=,21,24,male,7,20130419
nLL8xjaQqggrdkKAqaUebpxj7gnsxBZmhQLldpJHO1w=,1,0,,7,20130428
dGrjcMq3gvr2vFkKw7+ZgncdGGF8ZWkIA8zjZlF8orI=,22,26,male,7,20130510
E7xD1ph0dOIGDf8PGrI+nLEIyVR0bBA5NtOaWhdqywk=,22,22,male,7,20130514
03IiyR+P8HyuCO7FzZphtFhYtVbWD4ZFKHaiLgH4I6I=,15,22,female,7,20130516
AIbI2NxTQzE9HtcfU1Z1THZeINdRNB2TJogOi8fH5rk=,1,0,,3,20130520
C80ZPOMlwm03UTeDRlBpaKqb0B5JmalbjbJV9832j14=,13,20,female,3,20130521
W6FnNya6jKOLd7Cj5lLXrsq8VxdzLI129bAVqgqd100=,1,0,,7,20130522
IXg9HoxCyP7CD/ZMwXYbd61OASgwWqSxyvguBGd1DMc=,1,0,,7,20130528
Xq66EYGMUe2zDOcotexBZ0eeskMG8UkWfbYMmmi6Nss=,1,0,,7,20130607
Ao8gnc10yTewQsqslYWW/8I26pIt6cFiygcrNYnJJmI=,4,25,female,7,20130612
ySWn40Pe2hFOQC52khKHWS9/mSBT0QhW61YBsRzLCvo=,1,0,female,7,20130614
s2XoAgdBRkjtAtg59yr4kFhbmmuGupLfiEvS4pQ59EI=,1,0,,7,20130625
1j/yw5yveJBWUcXlys52kS3r5CxRn9AsRJzmnNMA1cA=,1,0,,7,20130704
cc0uxJNY9fI5efuO9L4zTmFt9twFJOh+ugStbcX3xCI=,1,0,,7,20150814
t0H70LrgJThH/gyhyhvUmoJw07dxIKxOiLUnn2tO9ck=,1,0,,7,20140822
ofhYJErEmVuojWRMuGyrvGcImj9FRm0HpIHzLwCh3p8=,8,30,male,9,20140828
X9IIX3cFUmDenyZUzPh5ryoJoWd3FubUjsXC3Nk2LAE=,1,0,,9,20140901
Pd8uaZb1bULREO+ZnB1Gj1IjmtR+XCyZ204WUpg9FRA=,18,0,,9,20140902
pmo45JkRbTQbZgW5emMs43nxZkOBSckU7svbeSI7Jvw=,13,32,male,9,20140907
nhGUaQk9qqpBWFXtJeImktAeav3Yya11CcEb/0n7rZM=,1,0,,7,20140913
8SJcK24BCTkxlbr27U0as4LJX9ZfjiVmEsxKdDokZDA=,1,0,,7,20140918
ztORfW7AvXGn8nffcaFSmiI53nn1EP7RhQQYkqBheVs=,13,20,female,7,20140925
ZPHxUNnflkNHeoxm6/GT3jL88ddBXs7z8rwgqg9R2Y4=,14,22,female,7,20140928
89VJjV5I0RZgrBbhrR6vnFWq8vjLB+7BCjuvzH469V4=,14,0,,9,20141004
smL8yHbmeQJyzbK5q8+Gk5jYi3y+qMTy8kSXBaG/KUU=,1,0,,7,20141005
kP8hI+2EtTxvRWJp1wg+f66RV9YLuPWX0kbXvAZRoak=,1,0,,9,20141005
PrvVzSWU0vcWB7gSaRPV+8zfrmC/v+SnkLdEBasOPSs=,15,18,male,3,20141013
+MJScUrGpLCmo6BNRlvLHkCIac1jpo1H40VGQDwetxs=,1,0,,7,20131103
/SnlONCwpfGOjBvVb1eHGFCFHIIhm7/li5kYV1fgnkA=,1,0,,7,20140119
Obvz7aloVnO1XoLY9Y1kpv9RFB4gWVbHpeN1EPDsMhk=,17,28,female,7,20140130
UyXD++tFVTXwTj+Z443sWxlW4WZsUaxOrwAhZkQS5fU=,17,44,female,9,20130116
G8Twcp9/GhDxMOi/QuP4qYAd1/xgHZ5F+w8QecNF3H4=,13,0,,9,20130117
MBtx59bqlm4nnT+/1LtbxPhl3C3Ir+JNDOecg5E8r0g=,13,33,male,9,20130121
V2ri118zfuHOBygMMRhd/KSYz6nUHbI3itOsQSHiL14=,13,19,female,3,20130124
ZlZKAW+vRzR5Zp7LLQ23cLYeDt7R/Q0bicnKeugtHdg=,1,0,,7,20130126
2GwUCmKl4Xjso5WL6uIV6Aadqe1lL0tU/ng+9KoVz8c=,15,25,female,3,20130128
boDYFUzdyCABzRtQA963B4EhIywaoRxtFh06j5+Qa5Y=,6,0,,7,20130130
+bxB2iQW9ZMhAaomP9TBXagoy/Q/fD9qUyRBIjHhBcw=,5,0,,3,20130131
KuLqi14SUl8VfJaB5eItkIBhrxJaFaV3eZqLYVppWVk=,6,25,male,9,20130202
Uk6xI63JtDuA6iE+fnFbgMJOj5tuKjfq6ApeflSvYlc=,1,0,,7,20130205
05/is7zMdbPCorlGAc3gKp6EpN26+0m66krHpSVpaj4=,1,0,,7,20130206
CJos2Gi63EsXRJz9LtSL6syQthA7t6iwIiojiBZrLXk=,22,22,female,3,20130214
yVy2/53YiUIfCL0qG/0deNuogEJqbbnJ+24Rdx2FZPo=,15,50,male,3,20130218
L8NpcWnXlrZPHCk29/txFSMRYjYV019GZJ9m2uwjAII=,5,26,male,9,20130301
ogUi3C+vBNxD3/r+gSdOykPcbtnv46zq4HTlEiwn6jQ=,12,38,male,7,20130309
14axlMPTDAPtydFT4PEnHLtfX/gqdV9xR2x7QkKKuuI=,13,21,female,7,20130313
6bE+xgfSuup8l1cfLk84mtYhIpy79ajG+1sk/zSbKo0=,15,21,female,9,20130317
b2wqa0A5YGL0Rydd5te+mF2+pG9KpYX2QaXnWBAKe0g=,1,0,,7,20130414
+4Wfb4cDl3Jm62O4JeWpAEwryMzgiI37Rrcp0ZM8I98=,4,24,male,7,20130415
Vezcws81o8NXgWxeZX9/2YKWN4ArnSRR5H1QagCMxk4=,6,27,female,3,20130430
Q6DjordF27y5wHn5Wz49xDyXKGIoeXVuCVFcqqcMInc=,13,32,male,3,20130430
2EtO+trV1rDycgqxq+NL5FqoH5ZxH/VT38rlVYKr5ZE=,14,38,male,7,20130507
1DFtwjjL/v9OKzMJMjvjUBsSN/sTtWricfS+eyPLpX8=,1,0,,7,20130507
LyHbq7x918OEBN3yB2TmWreL3OniDy/u6kBQ5a+Ba8Q=,9,16,female,3,20130507
MTu7pnCxnXK+CaSzFRhgy5dkI16yxdqllJ9zf0jPDtg=,12,23,male,7,20130511
+jOFGBDVn9IOI0muYBDBhGLbvLhf7tODkrV/ORIVhzg=,1,0,,7,20130511
QYmE6I8YeDahWHl4y3+TzrjzeAbLhws1vmq5o2VAKIQ=,7,0,,7,20130518
1WlXYomRAiVtm52qpx8OuCeTDaHJAqGsAU18QvM5KSw=,1,0,,7,20130527
LpJLrjBfoyXqf1jCvvjjp2qrv/sP/rkKxA0jtUsjouc=,1,0,,7,20130531
FORN8rfUeMlAGC/OAkLrJClPU+RoIVMHLTt8A8r3Aro=,1,0,,7,20130601
JiNhet1Dvo2xmuxZXK4Z4zGr7MYcEPbBUOkyDZMo8OA=,1,0,,7,20130605
If33LRRfcy2M+6L9AtUhK4m9oYg6tMvFbGrpIzDoSZo=,5,25,male,3,20130608
SyB4juXHExSz6sr3DRg1k1IG1JX1EvwWfy7eemGNyog=,1,0,,7,20130611
fxHSfB4XBKWFOVBT0/gfWwpJIGXukB2mMRl3O6a2/mY=,13,49,male,7,20130613
CqYvBWdco/A+BxwSo7SAFcr5OufxMOSnVqDt1Ir6py0=,4,26,male,9,20130618
w+/rbbtMcXXnt5eB3S3I6En7lTjx9MUlfSvgomcld/Q=,22,0,male,9,20130621
mD2V3IlaMGfViLYoBrMjdmPrzM9Rp/iWJhVYF9Ep3qI=,1,0,,7,20130625
iSJ9z+yhvP+Ut0drJQ190+sfxu/CdNWGSeR9v4oL4BU=,5,26,female,7,20130627
0CP4AE9aWbG//TeGITA9+bhdDJFVpo9L04Ho0UGJYvk=,1,0,,7,20130628
95e6gnBkaHPzb5YQCEHb3HicgdQ8a6m3LZ97onlM3R0=,1,0,,7,20140202
2GBRLAp1ARA1FgzO4TshJkE2Tq9hwvjTra8nmtcDOW8=,1,0,,7,20160119
izhHABBdXd4s8XaQoMkBQ6PnevfwyDvZqQ6fcgsv6js=,1,0,,7,20160123
NScMopyhhWif+kdtL6/XmoCS2fwIOrWO//rL93EwFDE=,1,0,,7,20160123
aHL+SJaFXhVun0zqx5e5EVq6clEBNZmqpWv5DZFouMk=,1,0,,7,20160123
w0Z3I7QbZYc2D8QJ1aK9xqfoRgpJfiwpL5Rzsnpi1HA=,1,0,,7,20160125
i7Sv16q8lleuIBj7qHgkh5yx/B/hDI7QdA1Jkqqqrks=,6,26,male,3,20160125
STKaR6NXNRn3SXgB2qTAYckRP0BXVRx2U5AH2xa9AYM=,1,0,,4,20160126
9PMyQo9o4aO4frBuKPy1NpIq1SCGRBobZBuNqnIK12U=,1,0,,9,20160130
CSxWeXZ8bJ3aCMABDAiTBf/HJX7Eg86EY7WprUHARMk=,13,22,female,4,20160130
UbuJWkhwasOBwU0s8WhQlG+V42SmTmeOfVLMKgAA8Ek=,1,0,,7,20140706
ipDlxgXvgS+y9z4tqPbblKpQjzeS3nCUYz3sxl/o8v4=,13,38,male,9,20140710
V/qsMaahUH5KzEo5VW1gvalvqqnF8npNe8LHyNckwpo=,4,0,,9,20140713
ezOPX1TyG/RJYgPHzB9rIWEas9f/zrbfY55MTGKC6Xg=,22,17,male,9,20140717
Q/yQ5uJO/TzbZAp1NTOhBY1dsJbDVBer4PPeXHkYaTI=,1,0,,7,20140717
V2MZe5TvNS3Rh1FGpna6Owk3mNYv93MJQBTc/h5dzdg=,12,24,male,7,20140718
h+VWFyjwR4O9sd2Z5pMrukc95XEzWHM/pF/LvmFDN2M=,1,0,,7,20160708
pXS6RMfUffyCu0VNjs/wNco3pCbxniAkyPH/9lGm/EY=,1,0,,4,20160708
G5inyJZ7aYjjkg7z5FCE1K5O33o55zEF5yw9HoB/2fY=,1,0,,7,20160710
rRCe/1y14oLgqxg/KFhEa6P5Fzx/0ysx/g3Kng6tiN8=,1,0,,7,20160714
6XSomcxeWD7rrxPUnUYATFfcPqRtjB4ZHo0ueWaTLZU=,1,0,,7,20110611
wkXL3845fLz/gH4H6i8Pyg419AfxVQgqErVsJOa6+1E=,6,37,female,9,20110616
LMFT7P72b6v9/Yfmc3ra2w4USilnUMKH5r6RfaSIkc0=,1,0,,7,20110616
Fx4+lbYeNrwpfY2a7PBedksZooi/hmNWmOLrT5Cx9ZA=,4,23,male,9,20110617
taqraYmGpb+aj7oNQ0gC5E5RHenr8Ky6fxEjNBshMPg=,15,30,male,9,20090427
AEKbBRmiHYSIU5H/XBURQYBPK4EsQq7kqVmdKYEzXBc=,15,23,female,9,20090804
5lo/EZZYZTixORVH5uPAYuzasDKCTJRzKKHmdrJ6w2k=,13,25,female,9,20090829
ZJM622LVYXY8P7/gpRihh75cZoftw2knmF9T5Th15e4=,13,20,male,9,20090919
Tx4N985Ddt7e/jhrSbhkzi0o1O8q2jsyFAheHUwx0qU=,5,38,female,9,20091106
k45Iw1cfF1JoS8YV4xvXXwPLtHWwSrfqSXP+fW4MOVw=,1,0,,7,20101025
f/bim0MXgvNTfVZPpba+nxJKTXLZJq4NiN+/OONPk7U=,8,46,female,7,20101029
pkltUPNagwVG8IhV+8LNKGz8jO6iwtqIP5OBzD6rk8Y=,1,0,,7,20101107
9QLe5p3FWtDj7ZUblnZWMV3Tj0vvIJ7rbmZrjAIv8U4=,1,33,male,7,20101109
nOHXvsAkwE4rCyvNbve91xITR3dOHSBpntayMmwHXCQ=,15,18,female,9,20101114
VHEpoP6GNWOwdPztaR3gMZEc2VLzKlLC8B3RFbhKEw8=,1,0,,7,20101114
7LkIYHSO0Ue/Adqmmbvcg3PPPi/jtaRwtX7sAGN2+C0=,1,0,,7,20101201
FH8dpu1cfdqOkbxYWVczhK8Fp0BJ++8RdI5OYHRmR04=,1,0,,7,20101203
qYRzgfXtasbNho+j+6wyLBPH5PslNDG1xsl90/b/V8U=,11,39,male,7,20101208
T6ElJm82YezexSyBr93NGCmFVownEXwiqKGHcjhSp+Q=,5,33,male,7,20101215
Z3vUBcg1i0plMHLyvnLnPz+cyZEPQ6KQRKkGQeGy2Ps=,1,0,,7,20140503
TzsSRGuh79dFdYRoedrLx7KMMW/PvPqbma1huZPLydY=,13,30,male,3,20140509
j931/T9Fc3Ii10Moza44NRlnMp0qLun4U1izkQWH9sQ=,8,28,male,3,20140629
g4S74A/UK5/H9iornDNOj1KaLUYqz74LPlUhCz8Qge8=,1,0,male,7,20140630
/6p+rUHbWX3K9xMOSKwu3q6ELAKOjq3JA4ALPJ6C1NA=,1,0,,7,20140705
/8bDEFxlukDTlnYHIxK/1Rwsz0dzMzM2fxnUpEPMyhc=,15,0,,9,20140708
foCMlXYbSkCokgxfAE5uu5slJBjgeTyZ9Ag/LL24KeI=,14,28,male,3,20140714
dCmSAJ3adydrnJl+G8KgzUa9j2thE33Wq6DFWqhWe60=,4,24,male,7,20140719
o5P8bf84LgrVbQVbJw2gHMy8CYem8NXfgEZcyZTvC60=,22,19,female,3,20140719
jC3Gd+ogc+ExfTI6q7SqYa7wYEfVgXHF6Eh0dH4ioj4=,15,29,male,9,20100222
FqIiODaZ14QjbUfzVzC7H0QorccBddSZGJAN82076zI=,1,0,,7,20100222
nYWPDCQqmzyhUrOjEr26uAGrm+b8fHxjpvZ4xDcjftg=,5,39,male,7,20100224
s0H27aXvWiCRDF+SJvyVTFSpv3sMBCUIVZykbfKMEvQ=,13,32,male,9,20100316
Mcq3P0iwXmtZHuXWWEMxePEogq3V9KpN6VWA1BHcKAw=,22,29,female,9,20121005
EuiFBNp3RGBCwg4WQNm3Urm0a9jazm8mTDTCNU0v49Q=,13,22,male,3,20121006
/vZsnviNLiyy0R4YkLuqJS9jiw7nsiWtvixLXOBLDGs=,18,36,female,3,20121012
OIQKn6NjtQsv1n+flOGIkjycdTpePvVk+8Uj7SHmUgs=,22,1011,male,3,20121013
W7SwC8vWhrWlFcQgvyaThx4Pjy5yJbOHJc23ZAKDARc=,13,22,male,9,20121013
xRoGzrAYjDZMcx782jMcILxHhDhCK9tLZEjBBOMdTXo=,15,27,male,3,20121014
C3WhILRhMhJ0zwOLG2yC4ZZFumGGn5a/JSRsFbXOy7Y=,1,0,,7,20121021
m13BD2Gyeg25gAIyp8pkFXkW0kY/8pHKztQgtB2jJJ8=,15,40,female,3,20121023
5u2WKQi/cLVsooJ9nM0sCkFIwcUFlykZYwrEnsxhp94=,9,33,male,3,20121026
AaGDKLOWxXhkL+/V693D+4OhRXBggyHlwmXD7UCnjyk=,1,0,,7,20121029
3JUYJxSgh+keaHcHBA+iNLmijQpCX01Fewi3Ftqpb5M=,12,34,female,3,20121102
3I5zEwX6OqpLcpTQsnbX+T1yJr49t70cphMx8EnHUq4=,13,32,male,3,20121103
aHpDMFL2DH60C1glazEZEH+kFtUKBbNWPInF7+8qrfI=,1,0,,7,20121106
WxquxLoyL+GnsOb2c/TbBgSpEY+I88LwPN7vbtGRpCk=,14,24,male,9,20121106
3WFem4/V7yoxWgUyXlaWgDe1qCSA1RxiI0lgf0Nnqcg=,1,0,,7,20121113
zkp31E7/Vu64WgUPbLi7j5aJv2GBHeQBOflZ309dquw=,4,25,female,9,20121114
pt1jJ0rRSMIRBRYMPP9P6px/zduio4o5MJuEZh0mFsg=,22,29,female,9,20121114
37lNNVGVkl4dMucr0JA0ZqolbxspwNXDWkZZzpm5oLQ=,13,36,male,3,20121114
VlFAYi1/ACC9mMpn2xQF+kQLrnj6GjvkUkRru9laig4=,5,0,,3,20121115
b967mdF4gZnfO3u5dXVUIfHfYI61SrDOSryLe5P4bZo=,13,19,female,3,20121119
nAsicXM2fL7ehA8+DfIRLKxl44y+M1sQ5T1huFRRniw=,13,52,female,9,20121119
K/wA9Y+ll3fH4ALo0VxDonbuy0QIUQlABKswh6MHe68=,9,32,female,7,20121124
o5Vknr6Xf13mIvBx87uhnVzuii+89P7Io26WNYfsh7w=,1,0,,7,20121127
DNxVq6BsPX445kUEO+qCjwsbvQ0hJiJyMhtzYP9DmIk=,15,25,female,9,20121129
BTKOHIGKcLzNlM9+PRfoKLMEBO69kswN4ryyY35aceQ=,9,27,male,7,20121214
yWHwq4+HD7TfJdZbrsuQpYifjVDmEfolmYquBXli5X8=,1,0,,7,20121217
Go+bl+Z/eMazeuxKqvCxgVphTsLkBdYqMcFLQWeQw8s=,5,24,female,3,20121218
Fi3BiKvd61KKISVCjq/dD557wv4kvOwK9wF8o/SntXc=,1,0,,7,20121220
o9+gE/80OeO74Dno68vdeTtH/TK0zXVzZ8YmYbLWKFQ=,22,41,male,7,20121224
4OgQ3xXCBWUL2ITUJKqwIuelT+RIZFW+JcueDzq8Hj0=,1,0,,7,20121228
U9e9hCqVrRRy/XOM8HEaQMorl2Us5kjTQOmOP6QS4bs=,1,0,,7,20121228
MfvP+YQ7MBThsSlb0GJSMW/fs4NkDctm2IKy9CeFWDk=,1,0,,7,20130107
jEuv+Ma5nH5Qh7N3IEkXBQ90xwUnPCsiUjwwGL3LvOs=,1,0,,7,20130114
vLe7LRVzza0p4D5vXj0m1Y9y+n5LPrI8bQOWidA0iE4=,1,0,,7,20130114
lYcde+flusOfMblDqCKpdZnk3qQ+2CSn4R0V7V0VHQo=,1,0,,7,20160710
pDk8S+AznvzpFm2yPM1ro1FVi0TkiJrODzReofv/AQM=,1,0,,4,20160711
oHfVvvoSc971N0FEJBBUn7o7iLMSMtIIm749Gjdm0VM=,1,0,,7,20160713
31xIIpRiBkgwX5nW/3BR+PkW+ILsgFN3c55eNRWWYm8=,6,27,male,9,20040326
HKd7GGIwdm1pr5li3h1oZDVuPs9yo5llUKd0nXGaG2A=,13,29,male,9,20040718
bURaVoiHzEhD5MmIu1SL0PKpvpDtFHE7lBLtkCASv9k=,8,0,female,9,20040720
eP7NiQ9ZNJXjktf8B3fbbtuJtZZBCT/ZAWdYcfwuEq8=,22,33,male,9,20040722
dCfrJAqKhGqxiM+Ta9muOl54xAxe6MUBXSRmdGISr2o=,22,31,male,9,20040725
MUzmn39tMY42Cc8GnM947hfFETGEAj43FOsMBNUZkgM=,5,29,male,9,20040806
iGA2E1jWM+hYv7qxyA/nitls/R9LGVQrq25gXBlRBxc=,5,35,male,9,20040903
nii6mW40J1MfuKDtDi6XiioARJxawNhwBR3+xW/y1BY=,6,30,male,9,20040924
+Cc4AdcfGEzFlEj1xzhB6vx1aSBrS7zqDI+clNXQsmU=,13,35,male,9,20041007
1ui46PE7kPM6X24JAYdXdRO+TOYHFlEKDJvEovaS6Ik=,5,50,female,9,20050306
D3KazhpWqU12YoGi+SFEEHRWVVAKzfi3FwieHDs2P/I=,21,31,male,9,20050418
cGOASxTGHEQUS2J0WHFaIzTyqiDBFeI3iQo9DDP+cWE=,12,44,female,9,20050429
g3O2gYe5bQSDIFG6SAuU5wO5c59Dji/msG/kcpTUK3Q=,4,29,male,9,20050616
TtWOyA4Y28xyNuZ4nBuxsfvfLgb81mu1ZdWSM1ORkjs=,11,25,female,9,20050917
myK/z0aoMPltQuGQu9r7dui8PmDuN/csCof/3eAiHxs=,4,21,male,9,20050918
ttlXcaYHp45Lhd6bi0lW9Dlj7psOfi8mxb8u3Icck/c=,13,34,female,9,20050928
+VOSNzGHC4JQm6ciUY4Vvvw4BAscpF+rS3SuJ4Vv1dg=,13,0,female,9,20051009
Fs5GSMYKJzPiERfFsxxrqh7HZVkV2yfTD0w6ycTMV5s=,1,0,,7,20110512
m+N3kCvh7REueadOjDldJFd9dyxHhFxNGj7tUfSaBQI=,13,49,male,9,20110518
Jxse3H+f2CoJcHfPTvpXgBQWGqITCn7mScwZCYzqGQk=,17,30,male,9,20110520
VVjgcQmCNDw2tVGGJ5IN6oO6Ebrm4DRhh3myFsJ68ts=,1,0,,3,20140624
E68AuCo/1ju2syNnyODNkHNTzoc9S4Y04tSUAeuDU90=,15,25,female,9,20140626
/A81pJWeN9jP2pIMXK0G6PfOQdqQn46q6jrwxj4zudc=,11,62,female,3,20140702
xlfyooLLapepEL4l04JoP3EIF0LU9+CAlb2+OzxdrD8=,1,0,,7,20140705
knPXrZW5KDoDeIjsT3leh1+TE6C5A1aAnxC6lcwSYR4=,1,0,,7,20140711
a0cTgVpeLdFn4J/lefXZ+V4vDGxWvvdow5j638IAl7o=,22,18,male,3,20140711
6t7fZPRmvt1ZGCOMcUFgZDda/eyKKUjRhTlkYlr4GpE=,1,0,,7,20140719
7RW/+1ZLaXi6bMQz2zaf1hLFz7Y8f8AnfolVJFfxTbs=,1,0,,7,20140723
6E1K49G+HeQ8vd9gB+BulCq4soXIkjbzO0Xv0uE1FUk=,1,0,male,7,20140726
rHD7mUCZx6dTupR3iFLRErK47Lx2xh0dNDHRZQGaJ/Q=,6,26,female,9,20140720
x2F5BMkrgNlxC4+vcMyg3JjfQAKVNKucGs+7h1M5Tl8=,1,0,,7,20140721
K/PavKB6TIDWVT/YUgljHfGOn4E1pAcY8Np+0cpJXOU=,1,0,,7,20140723
5MQhHOzkK1+rCTabqI95+JXCXMexFeT13ibYcn4VybU=,15,54,male,9,20140724
zWTx64FmHc2ts6hACT6iAjA6lZd7pDfsn1WNlOXKumo=,1,0,,7,20160713
kE/vXHI7SGMEEV8WF76pKauEMKMMtBfs3J1TstpuIbM=,6,0,,7,20110704
3TAbJ7XsF77cHE5OQ9ocMrgdhs/SrPpxD7SnFFkv37Q=,6,26,female,9,20110711
nfmboRfVlyaUp2PIgFnBzuSTgJKWdJvdhDAdbZ14ruk=,15,24,female,9,20110712
Ky9hnkVFD8tYgdNVPyZzezYAHiVbC0LQBd7vFGJmzFc=,10,29,male,7,20110722
UQNcIi7eFjv0KaU7upv196uMTrO3DhZcLAjPu+8L92k=,13,54,male,7,20110726
s4ZXfioxtmjqbpIsZ32eU9MJvOrNAYuUheNidQswKtI=,1,0,,7,20110801
RBX2oTkgDRLUYM9IYbh4csFvI4ayY+YuxgeDI7WLHSQ=,1,41,female,7,20110813
3j+E3Y/fbtcKl2Y7zNTlg6drjK4/NoTYvfm9MEFuyKg=,1,0,,7,20131011
xJSiRLQHts+Hv0k9zGX1X2kXRFk+X2SoN/PAjDoPfK8=,13,17,male,3,20131011
FaN/n+UEeUzddz9uzaRVMyaN2tkMEPpC2r69LZgYt+E=,1,0,,7,20131014
7Ywx7Du13ATMncKbdlXjHk3QrCG8inwpqhoTHAXDd44=,4,0,,7,20131017
Z4z5Bws4zbbSQPnZCfuW+XiYUyXYvYhMs4Y1MgaT/2A=,1,0,,3,20131019
csl+rSAk/H2viHCOZ+BUvJ58y+C3bLhl/nkVuhb39/s=,1,0,,7,20131025
z1uN6I4r9tO4vl/fXvdd6uAwX2y7oOq47+eVJjWmBXI=,1,0,,7,20131103
w9JIm2HaysG6u+xt4HAOqFNPBJOC6eL6a7+OogJhfEM=,1,0,,7,20131103
dJFa9ZA8O+y4CFMiqdGZmMzob0hasiAcmxYPTogFRpk=,1,35,male,7,20131110
qX8kMJbS87Ek4cEDTHXBgVP2gOQfP5CZQIn+idVSsWE=,1,0,,9,20131111
yP0HmvRHtOtyKQ0SW3UVXJghcgJvbmfkDpJeWzZJoYE=,1,0,,7,20131114
CEQVGxFektiebvvJDBfu4YeXwVHh8O5r+OF/2lm8WS8=,1,0,,7,20131114
1TWhfzhrLNs2RSL3Qtv63nvJtfpy7+6riQ3vSbsq3mk=,1,0,,7,20131122
WW8MZb2XaNMfggU3ovBG7GwL1s5fmSjGotOB3CRXgoE=,1,0,,7,20131123
0u3S8S5cqfUMQEeklr4mDIYhZJETn1AQA1Vq9R7Xlxk=,1,0,,7,20131123
EwZpOYc9u2A51RWZ/A6tsrehKWUFgCUXYE2X1p3Iksc=,1,0,,7,20131123
KzQXJKXqkcycQK2gCO6WJ+FvjgQFtXLmjnHAlwd7cEM=,14,35,male,3,20131124
mCkhBGLk8v66bNdtlLgBst3pVsbPygsvKuQR4e6SH6U=,1,0,,7,20131124
UAXT7Ekgmjdz32GwkRkm7pvsM2Dk/xT5lU3XPR9Sd3w=,1,0,,7,20131126
6P/+LuJcxtSJNZPOsyKoMIiWeO/D8VRAoaGA0unoHIs=,13,38,female,7,20111021
FY78XI687SrD+rF8BDg5wueK1nJzabLNCgYjXVLsMww=,13,21,female,9,20100324
UmIXOkjTIAK58obbFosBXkxKIBOUJrNsYAH2HYjPyQA=,13,27,female,9,20100404
TVxFYlPEb+vnOhzc5z4rvZGY37CpZkvhqUPqHiZq7kw=,15,23,male,9,20100405
fCXZIzuqGIbmMswBBsQLojZeu6ml7HZHoS0BxdYycxw=,1,0,,7,20100412
0OqPWQIUxOgKInZB6M4FOik502ymyDQHVfkIQiWacTA=,8,23,male,9,20100414
0/KmnIs4j75+RzuEfRZZQ/85UdQuiTZE1Heb7f9DD7Y=,22,38,male,7,20100420
mOOfrQu9chmBo4nBgn7mfrQaOJuxjS0xfLmF/9RZmXk=,14,41,female,7,20100511
VbbQdgIijd0pdZofRSwbzOrO/swHQgDbBCQFKWQzXmI=,5,27,female,7,20100519
NOHb7qwWYqtLYkrUijMFPwnBDe1FmEtHbIwVJuxYx28=,5,34,,7,20100528
vkRfDUrArq+igom6l40j3AR/kOD3ZTsAV4IOKYK2e2w=,4,31,female,9,20100605
fr4svvU6XoK6xoPQ8V15ehjk5YUGzVhY3SJ+8DLmk/A=,1,0,,7,20100615
gBl1XQjdNtNkElctAh9K72OqLdT5f1oFHIv8Jxdzhpc=,8,27,female,9,20100630
