msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
yFGxUZv4T3e/ABcbAOrCSXIJj4HndwqVnsRXDzo5YmQ=,20170312,12,2,4,7,124,139,33494.379
Lx0i5/+KXbeP+Ew8FfxBxxBH203R3UQeXaZmV90P1dU=,20170303,4,1,0,1,41,41,9785.17
IKr1ZGz3IJcVicOZS7kc483khwdNKSiDYBVmwXDhGAs=,20170303,2,1,1,0,7,11,2155.844
ufXX/Ta4O6HwQHmxO+1bMCopJd8npofn/xRgef21tKY=,20170331,2,0,1,0,38,39,9447.386
bUpcG6WXRckRzmURw3mrnVK9MAGsKI8ih7lnkmtzRPk=,20170311,17,0,1,2,31,43,8371.254
nAA2KB1BQx/MWBnL1VWRyKoZZDM+JFeyxCd0GfXclQU=,20170323,4,1,0,0,42,47,10748.888
iQzDF76oG6AWdLiWYSjvem8yv/rJC5F5OhIGi3vf/14=,20170303,2,0,1,0,26,29,5998.603
Re58lXXcSJILI3mdllQRh7CnD5TNQ5wxb90vlCH4tL4=,20170301,0,0,0,0,10,8,2384.137
UbPeq3ZAaN6QfKMHYCN0vkYrQ8zSNgjORAE6QLVesc8=,20170330,8,2,2,1,10,14,3578.195
nbemX2YCgutA6xYJDFjLCmp0nHh61mOw2ejt+N1co2E=,20170325,13,4,0,3,100,113,22887.813
61clPDNfvUZ5fIqQxFC5zNn92hGODD5SAx0cn+cimL0=,20170318,1,2,1,2,117,99,31623.538
a5/ULgKk6YO4CFWqvjcrZQUSbcdJWXCiqdKNlUdNSw0=,20170310,11,3,1,2,43,52,12040.044
MFiWR8GgxD4pm616Qizi967fam6keZOYcPGr+m5jytU=,20170303,23,9,1,1,2,34,1911.149
OiUfwOQeEU8pD2qzsiiNxAZa+4ilqaEnVC8D7IxIuMU=,20170301,5,1,1,0,66,72,13595.167
bCyMA2v2STfI5+brF76YCHfyreAmH4ADoKhad5EgT68=,20170328,7,1,1,2,73,20,34116.53
O6d8+X1Ro+TZz1juEGCnzL/b3m6BmCSSUnjQ+fAJnKk=,20170303,2,0,0,0,66,64,16149.608
YffoRpPdNFMeBVob9XrtMnQ/hqXcYcmsr6ZV75Q7jJ4=,20170331,32,7,3,8,47,68,15057.366
NfzfMhqeFPJFeaZR3jhdX3ZAB0fbJ2vfmjvVDuziWI4=,20170331,5,0,1,2,20,28,5819.102
Xv2gwSfpuxoM3imODZoOIVHESCIOmVRJTlO0W0X/5bg=,20170322,2,1,0,1,71,73,16440.372
WMGw+0vvw4vh6KHZjU92PlpozzC9ImM2EBDSYUZkxJc=,20170304,1,2,3,1,4,11,2152.254
fz/b14Az8ibvqyO7J2yJFTvAZ/j6BS0qnLZ4BGYWtQk=,20170314,0,0,0,4,11,15,3967.659
uI9DmE0hcjJHkVjaQRD3qGu3DXVqIDnm00Oaxmir39Q=,20170301,0,0,0,0,4,4,1019.784
RXzi9/NYLWk+0iFpDLaz1w1kmWhrLE9KtyjRVWKQQvg=,20170307,24,0,0,0,119,132,31938.597
SauEqvtBMu723utS4BbRP0XiHcDsW8O4RFAnonzx1UE=,20170317,4,1,2,1,42,41,11743.388
F9b4FxpICCk8hVHQC375d5chCtmoEmLKhd26MlamW14=,20170322,1,0,0,0,73,52,20202.923
zFkFLoywyswkIhuE9FqYDBtGeydYlHiO2h965QqB+8E=,20170321,18,0,1,0,13,32,2952.259
QfoTx7X0vhF4KXcJL+hn3FeDRwoMm8daoxqiSgW/afw=,20170328,0,1,1,2,47,39,8351.9
9wekzpmLVlgXDb0sk6HaKbGrnvajLvqdRCYumkjmedk=,20170316,27,7,2,2,45,58,11763.915
uXQNWss1qRQpkhLal5jgJyd+TY5J+0OeLOEqtV70MJI=,20170314,2,1,2,0,69,68,16955.535
VHV2Bj1E8+hAUrWhXdp9pUD6Asg5p3ghftXc9SMTuEI=,20170301,6,0,0,0,7,13,1961.377
3vo+ZDF9drSn6k4MUsHvslbKhhpslvmLnMOqxT9GWss=,20170305,2,2,3,2,12,21,4216.83
00Enzt4Hy0i8/3cvObCDiF0wqmZ4HS32Mb1SdH2rPZ4=,20170325,4,1,1,1,53,59,12505.991
v4tJCB9W4BhHArHHTGpBFWy3FtKxRhhYkurGcSeT7vM=,20170325,2,0,1,4,0,7,1166.199
AmpoAZ1zJE8/kyf5tEybrcCpX8BjWqEIwRuhnwHLmEg=,20170307,0,0,0,1,48,49,12720.461
Q0jQ90EnaYPdjrZXCCIS/U5ikMsynQN26henYpky8WY=,20170312,0,0,0,0,38,38,10051.228
jATxb6qFjXM/3yqSn26pGts7ls3ozR9pUNyWFtLM1W4=,20170310,4,0,1,0,80,85,19993.005
49T5vnO6ScLQN1wP/Xy8r1fWVYBPV3RmrYwMdDcrSeI=,20170327,32,41,17,20,9,62,14947.484
N+TOpm7BxtL55BwD44bQBsmwdHOhYHz+C6V8WZMDDug=,20170303,0,0,0,0,12,12,3180.265
IcO7nSmhHFUpfpQsOVkbHB3GG51CwTWQ5R8cNYfuzbo=,20170318,38,9,3,3,28,49,8073.717
FzaaX3xty9rFNp/YMh590AxVL/fBx3fkPwuW70OI1F4=,20170317,8,1,2,2,150,151,35012.289
UaefNGS55aLZ/9eKOyv3QWRVCVGQo8DcYpUbD9gdmnc=,20170311,2,0,1,1,23,25,5509.942
TIjOeeWQgHCORXxRMP125cDfccKDku2X+9mefFQ7F4A=,20170324,0,0,0,1,46,37,12075.482
m4wkLnn8MxXzgMPDtbOd/Mhix44yg/zlVvkIfbnZF0Q=,20170303,23,4,1,1,0,26,812.619
xqPPQAK6qETH55oD8w2n+Gcu7QFWerHoNXdBj2YKm74=,20170312,81,7,2,2,44,104,12184.62
n8m+Q6CySvMxF4Fo51KrMt/I3Gafm71ZOzKrwKkEmAA=,20170321,40,1,3,6,29,67,9282.439
/YEkjdhgU3KAca8nzUoh44ZvIfcKGAXjxpr7a7csGuQ=,20170328,2,0,0,0,2,3,3439.168
PdYQpMwpaMqTk2E1fIcmRt0u3J5MfUliXeA+WqhiXpM=,20170303,10,4,2,2,53,58,14914.978
QhQhDh2ViIHdwNtF7+2aRzBe1/UCEc0lAugd5Vqcbo4=,20170304,1,0,0,0,22,23,4737.688
D6Z99qiSfnOXzIrQIE2Owsfo60801mpxhtw5RnML+DQ=,20170316,0,0,1,0,4,5,1167.209
SHFtwmue/hTFGB6veS9Vr9PbYCLw2oCjQTvL4+Usu0I=,20170314,4,0,1,1,221,48,57982.434
uzTyzqtiilsuwBWbPamakaRN3/7gCXlEKn2YcbsubiU=,20170309,5,2,3,1,63,66,17364.136
bK9IKlzWvG+bzHTsPwA1yJwTLLOoyHbThs/C4TOAqBk=,20170327,0,0,1,2,42,43,10139.549
imfxP0NXZbTXToinzKk8jW6M3nYUSasgEygeZ0dZ5A8=,20170313,3,3,2,1,43,12,10720.27
Er/rJBkQvoVdRpbvGaiGMl38JlYLkntszD/EUFIegRI=,20170308,5,1,0,2,28,35,7961.023
ZEdSbcOs3UETdOqrgLDsbb89ntqDAiwiiy/v4K+etZU=,20170322,3,1,0,3,73,38,18849.94
ThDNjr1gC3L93f7QPeUPwX287dCPza33AXWUR3YFNxY=,20170315,1,0,1,1,28,31,7951.797
4CVSaXHe7qLQinhdftVtmMJhXmQZzf5guXKwHmA6HvE=,20170309,0,1,0,0,32,30,7529.37
DpAVzrg78V8Fz9rqXEqmz4BRCe2etTQkbGwXvmKhW48=,20170318,9,1,2,1,24,30,6063.614
lhvnfpymaK2ok5Nn7CEwi9v9D6D1IMpPYEU8fEdmDKA=,20170310,0,0,0,1,49,43,13188.346
g3mWZpL9E3XTrn+PAXcp+R8pENxARz/FLAw4L6lbDzY=,20170303,4,1,0,0,46,46,11670.867
jIL3Maq/w//EX8FOh4XNBZG2vO+nf2t6SIKloiFe2yA=,20170323,4,0,1,0,132,45,28651.165
4xBp84M2YuzdzNIBMHCWt/3dYby3Sfwjftelq8lrtzM=,20170330,3,1,1,0,57,56,16016.478
09o0636YqfsNSSu4PVVKbjHwA8J7bVpL8aIa6fruIYo=,20170314,0,0,0,1,2,3,682.21
T02pgOSWtHodNANC2ne57Eue3jPvMQV9WikSiNJFJOU=,20170309,12,2,2,1,20,28,5621.096
n+QsxptBSnEPQcTpbHuZe//lSL2ikosixhG2fbz3uDQ=,20170329,9,2,0,0,10,12,2859.44
N1QK/Ld37zW/czyg3WYyZoszesZYCi3hc2QLOL6LCXM=,20170317,20,7,5,5,41,61,12774.67
Nm0UeENl872cZnPX2+/WSDfAZgIn9fI0CySPGHAHigo=,20170329,13,4,1,0,20,32,3488.474
JtoZnJdj0WBGtXV1DbgH42Pa1J4btg8Doax4Df/DYWM=,20170324,0,0,0,0,4,1,1080
z7CC1LVHo+8BZl/KU1hcuo7lolvm7D2N5tnduQbhz/g=,20170316,2,0,0,3,6,6,1849.028
eHG6mrdMJCNwuAjt7UXPVMVUQPCnbvsE66EcxfGHN0w=,20170301,2,1,0,1,23,22,6056.705
s7OraFs/gF702K+2TwIxt7tDVXUQJFcY8H47uuXP5fo=,20170306,15,17,4,2,1,37,3348.185
WgkzS+I3oOCuE9kID2V+iKwIXti6qdpFq3QC8+ut18w=,20170318,1,0,0,0,2,3,812.644
d6V7bxWoLsGPOtJLKkQuY2bM1gqtKXbwqD+X1L+dpN8=,20170314,5,1,1,1,113,74,27860.243
yN5rKUKohNCCxkBMVYu437ET2AMxBwP2udsKNaZCibM=,20170301,3,1,0,0,13,17,3634.649
2IAHMr6HWziXr2igVpsfr4WF8+NI2pHeBPM21URwGuo=,20170328,3,3,0,1,20,11,5093.697
UZnhYlOqyqb6v/sU66MbyAmgJYEFRRGrZoTTb2X3P9E=,20170317,3,1,0,0,17,20,4621.368
7ZgTVdxu1xParpTxav5rgK1UZ9l3UADIvU2aSK4dYmc=,20170316,3,0,1,0,26,26,7127.132
hHomXQQ472wQSCe5rGecCIpjisHDwSsbTB28Q+2Hr9c=,20170324,18,2,0,0,0,18,350.529
CTXX/f8lH8VWM/4jFZrHysa2JK1gV+gAaYQr2eVKUa4=,20170303,0,0,0,2,44,45,11570.881
PnB91mkK9R9XzR8VfpUFOWrso6YFB3aWKUTNu0JpYx8=,20170306,2,0,1,0,0,2,212.716
BuhMebk/5zMNXYVOgEQ/ImRgQ4bHORfHDz7w8tIT2oE=,20170330,4,5,1,1,4,13,1691.661
o/9TD9c63o4qaNjLu4jJv/FlCKNAtDfGiQkEYtlo6kg=,20170327,0,1,2,0,25,22,5793.503
KV9tkTStPf//vkLcvx9sV32SWFNY1o8v3XysjvxcNec=,20170330,6,4,2,4,39,54,11304.981
oLUulTDRlltZcmZNfwscX8o7CfQtP4wXByE+FqD9wcA=,20170304,23,6,0,1,7,31,2401.386
blPahi9npmhc4rlreeCzg2I5f3QNsfk5f1Zuk7RmJAk=,20170315,2,0,1,0,17,19,4630.298
K5CrjGUxn2I3JlXMxu8rj2/4WeD1E6j9z7ec69iAq00=,20170331,12,5,1,6,63,70,15337.876
dsdEMQZeBVbOekTsxshtofbTpRfKdcvyXRx5sD2d4+8=,20170326,0,0,0,0,22,22,5226.714
rXtNU6n3g3XYstkPULJJ1G12fFoo26U4EkY15Xt0lwk=,20170303,0,1,1,0,8,10,2293.692
OEoI/tKFxG7gAv33pqnuiiP6qv1naSgAiTw8lYD3Ttw=,20170330,5,0,4,3,38,23,9289.844
XRm6JETMZCANLsazeX/fHQqAYAYHtUW8QINdjAMaoKU=,20170326,1,2,0,0,46,46,11918.068
GO2qWcsKnfbe0R5mvh11pY8jT07LPXyKxbPW9yhCIOc=,20170306,0,0,0,0,8,8,1934.065
P8q47NO3Hfve9cCoNn9dy+/yDa6GjBxLYEtY0SFHbWI=,20170320,0,0,0,1,19,20,5278.779
FYd3wk3hQSMFdZnQe8fEi7eJaWwFC+esU1ZGY+ESQH8=,20170312,3,6,1,0,5,12,1904.261
hgf0m7eHFTalPfSRvHr7HZKvW/AItxJlLd8p4v1akko=,20170319,6,2,1,0,24,29,6551.744
+lkl5vyTsFd0RQlcpqvsrYx/6xy8lHu68XNB0p3bJZM=,20170319,4,1,0,0,17,22,4082.318
ddnzW54ErdF6MZp3eOZWyi6X14hrD0fiYAgCcvwcQYY=,20170324,0,0,1,3,6,9,2233.711
vbBBeMLeYxMv98BZmq/X1nt8uzijOk2Y7b0zPdSpHnE=,20170330,0,0,0,0,14,14,3271.248
3Se3IvrxBJMAadKlEi3KcaqrT1UY8WGjVjvj3NIy100=,20170302,15,2,3,1,27,22,6708.5
MWghLhF9h85dByr/eatspq445gKEfoapV4EnNH6PJvY=,20170326,9,3,1,0,85,43,22335.571
Acx0qsd0NcFETVkLpujJ6UalX28XfKGRR6ZADemfAJ8=,20170321,0,0,0,1,33,34,8982.486
NrP06xrfFw85V6VFCjWT+jdwP/AeRQcyMR7lWBdtXiU=,20170313,0,1,0,0,2,3,544.159
Bt9aXGtatvND1vO6dxnzt/kVm5HXC+kxIfeRKtBtHpQ=,20170307,0,0,0,2,19,14,5427.826
+QjPYFnUseg6y3qCw78jmPbSdKJXD7lBnidMNu6SBRA=,20170324,20,5,3,6,34,34,11299.048
Pi5GFG9+cS6yYdCsadyjG4i38tReMk5r0X427AuLqaY=,20170301,1,1,1,3,14,9,4451.911
XD50X9lHT7nA4P4/cPAkUQgi3CLVhHdqA4SRChjuk5w=,20170321,6,1,0,1,16,22,4495.156
CFunPkk3MtfSB83VpqOpwSFgL39Couihlab11ghjtO8=,20170305,1,1,0,0,55,51,12882.163
nmZbxgxflVUZtMBUNv+LlyMDTYt2QEzTlxZxTltsFRY=,20170316,0,0,0,0,29,29,7325
HMF3WPP9WXvOVrKVDY72y7nF56vjEXK7WUi0JXzaJD0=,20170323,0,0,0,2,5,7,1664.753
pkeeqSw/ey91rYFJ6ME+XUzJ4O7qO4BHgQWjxO3QLVg=,20170301,1,1,0,2,6,7,1877.859
zNQk/2g8YcrvGM5aJcKmeD4sgon9oHB5ZK24b0aryAY=,20170331,0,0,1,0,11,12,2800.742
xu5JUhWFSQt0HP9JMqPjmZnfL3vkpC1yo6ksFo0dPBM=,20170311,7,1,0,0,9,16,2165.662
250V9LalVjkqzPWi7+l5PLwRRzjWSKr1aInApNaZX9Q=,20170304,2,1,1,0,22,24,6322.228
Eftn/kZbmo+5vA+fdCy8/xmmdpFi7gw3EdmI2LNpJzw=,20170301,0,0,0,0,11,11,2409.87
uXX6gbFLIJGktymNfHTHqvqRZKWEjJbyDJ3pOdhL3aY=,20170315,1,1,2,0,5,8,1584.368
brmZWeQjDHrC8ULUbJSzid46IKJBRnIz9TskYtN6ZEk=,20170320,3,4,1,1,58,60,15077.914
QYmE6I8YeDahWHl4y3+TzrjzeAbLhws1vmq5o2VAKIQ=,20170306,1,0,1,2,26,25,7360.799
01vmGTx/Kj3E+Dh2S+mgGClZNwDAJa8huVkP3mHDPd8=,20170317,27,0,1,1,5,33,1574.44
nBMACL4kH5sj4ggOIzT2lAsWT5HYeoovc4NKb2GBLs4=,20170302,21,1,1,0,18,37,4771.634
AqbXxSGLo7a6VX3Cd4qzPwZYz0U5yc8BInsGKkK9iIo=,20170324,3,1,0,0,18,20,4064.753
0l1ODbRIiEpH6auakGbs7JcP9+14E/T8ta8VPZpqNfY=,20170303,4,3,3,1,27,25,8022.179
53SOIGTnFXBZx+DUKUIeGwOh6Q0E769uyz3jEY0FsX8=,20170325,3,0,2,0,24,17,5873.447
B6NgxW/aHwNNSK6QJ99dK/UI7NmuCqSuQe+/Y/4YuZk=,20170307,1,0,0,0,5,6,1140.37
j6A5VtRgLz3Hp0VFgiFCA3IoiAIcv4z0szvt46qI6QA=,20170302,0,1,0,0,3,3,901.694
Qsa/UiHpp07IjMspHDGb9T9d/H3oPEecoGbUlTmG1ps=,20170305,0,0,0,0,37,37,10150.414
+gBovAlPcar9J6LNEZfzmRBNXl494u80jZGdKwW/hsE=,20170315,0,0,0,0,9,9,2022.84
BMltXb4RkYcpVNLZSAiyCBE5wHcAA7nggnvvDkpZtJk=,20170312,0,0,1,0,19,20,5379.097
0f0CeQI1WzawX3llF5L0K9Y2wb5yiHccKJvi7klCZnI=,20170312,3,0,1,0,19,23,4742.903
yl0dKjFizNhJIMvSXJsjxDJbeWaax2RnPd0PhMbV8WE=,20170324,1,1,1,0,12,15,3594.176
bxBAKAslC1sunJZs+dpeBo2aEKtyBEnckgpbs0wnVF4=,20170322,22,0,2,0,8,26,2497.67
2BbnOsd4RA42p8KsAUaq/wESDjCYfp13TtzFu9lyQJA=,20170320,0,0,1,0,13,13,3449.599
/PHstLGhGnYqDaEYDOXyDXwlsFYkHvxuhMONda1zETI=,20170305,15,0,1,1,9,14,2033.999
WMfaQ+Y9Cpssib0G+9ZUvln0tatIiKmVYJlIu6CiD8M=,20170330,0,0,0,0,22,22,6129
aeP30HXga0UGoQHrzsOJXdq0r6E1Pq0V4uuzCexSiGA=,20170330,15,8,2,2,1,28,1854.904
F4utqb0rxHzYZiZb5sDAUAXvxBiQucxP5jBh2YWaoQE=,20170331,1,0,0,2,7,10,2167.468
E4aDtKVOc9XylCExu6bB7cAo+XCkzWPXz+KTkHEAm2Y=,20170324,0,0,0,0,7,7,1689.294
QgPRc4Wed9KZiBfpeVGYwGV8l5KBrncofwiWplsz+Mw=,20170326,1,0,0,0,168,13,38399.644
K7tmf9vuxYitmVCb8YUcallGIbCb5Y4oPsWPm1VhXKQ=,20170313,0,0,1,0,9,10,2425.575
7GRWzNKQUAlFH7caFiKaeebss8WY+6sQHwcZiqHRR2s=,20170308,0,0,1,0,7,8,1712.02
iZ9wa+/q7vkjnNgxajzDNRSA7Z3vMSXYfi3LKahXgsc=,20170303,7,2,0,0,6,15,1641.5
OCbB4LrtDVCihsakkKfjXTiO2m0KvUUPGoPlqnfqDDg=,20170314,1,0,0,0,13,7,3488.414
4+A01hX/PkoVLhxVhGC0vexupT+AZtj14L4OstZY+Jg=,20170326,0,0,0,0,2,2,516.22
/B43hPZjvovnlI38wxLAEj7AR35/mSrevKnA1cBDXBg=,20170327,0,0,1,1,5,7,1862.01
ll1UN/+LJZS798nApLsjEQ23rpsjcloUAtNRLA32q2I=,20170308,2,1,1,0,24,28,5876.183
TW3OsK0wPFliJUbOPsJmVKCxQ4FBkeO2wU60Q+QW3UY=,20170310,1,0,0,0,16,17,4060.836
W2CPVbU6P0QyE0S8GuzULhLDs4qF7PoEZGewRrUYvPo=,20170310,1,0,0,0,5,6,1020.05
4VMVhh/qHKFI5riUIMohBnaZyoSyyJ1oPBuZKrX2voo=,20170328,3,1,1,0,23,27,3592.148
jsaNMqIuI1wKiE3y2GZn9kTQIYlEZNXD2D//OSTmqvQ=,20170327,0,0,0,0,34,28,7385.397
VZMmsXon3QOobOpFmOHsrXrRrvHPbX2ugXeaV/sK+Lg=,20170320,12,1,1,1,10,22,2765.862
IJx4mO6v+I2Js/monkuEudvb2g9L61MWudFIP8lDfMU=,20170310,2,0,1,0,9,12,2355.336
Ebp3FmnUbIjuOIysXjXhF5GY6SWidAG02raMyxkLbdU=,20170319,0,0,0,0,1,1,270.315
xppY2x5Q/LI6vsBrQ4dayvGWORMMLFDbL+jmKaBmjAo=,20170320,2,2,1,0,1,5,558.288
IAftWGyoybVX/Z4oSavSMRN13DvuNk2jywuias6ySGw=,20170320,0,0,0,0,1,1,209.74
/OOakccoQNUA8288sk2j2VxWIoiRtlkzccbRegtJngA=,20170301,0,0,0,1,3,2,1065.11
ACdvGPRFSWyYIT4HKi6s+/OwuBcEN8faPP6r32Mdkm0=,20170303,1,0,1,0,0,2,210.989
PD7sZJgkBEFRn1bu88j+co4s/fAdLkjeJDO0ThOGQ7w=,20170321,5,2,1,0,14,18,3840.103
C+fGPSqYjC+EDIkCam+hf7c8HlryD0/fmksToJy+xjg=,20170317,1,0,1,0,7,9,2074.764
ewEuepu+3C0wl0dWw7q3TxsCOCsNEfh/NZfaZpZGLaI=,20170307,1,0,0,0,18,18,4805.195
bZnVU9XBsgiYZjI3iYKiyBMu6D/I19rrksYGyYoHV3Q=,20170331,1,1,0,1,1,4,677.851
WAOsPsQD46RjX9K9ouXx73Iy34zaHw1P8OiL5+kKqpc=,20170322,1,1,0,0,4,6,1156.54
fKUrk/wyoyWf+lXI+Ro6DqUXM3518nEAe4HOlEyjv3g=,20170330,0,1,0,0,1,1,350.902
pMwST5D4xM2BUhPIaWgkwsEtpjzrMXdgHUCP4QUIuLs=,20170316,2,1,2,0,3,8,1076.057
zdISWu6OX7W1NxzVvvZQ74moaVgQs7HhbweATiVM910=,20170315,1,0,1,0,0,2,184.454
n9ZUbG9Pd8bWzIFuhmM1owiqw9+L/yLXUU5COb61OKg=,20170314,9,0,0,0,0,9,171.924
JBuSIuz4EUJIMtYLkTr40i8SiwOsriLMeEv1scpVvCM=,20170316,4,0,1,1,18,6,4977.18
LF5gHIYfniLgt24ABIMIqvJITmqPlHCd3sPAsNjL7Ig=,20170326,0,0,0,0,18,10,4519.185
y9jJ8LQrwXcC3EZDX17IvVIaNOCjc08tTVarsWFUQGs=,20170324,3,0,1,0,29,5,5517.951
j9DK+pkhTUps0VpZ28HtuMGzodGJkc4kZchQ7UqbKu8=,20170322,2,4,0,0,0,6,386.914
V4pyGhRdRw5xvrA9cpw88h7NkTkLQaxn0z9urOU1eX0=,20170319,0,0,0,0,12,11,3043.131
zA0wRKAtqbRSlyX1GhAhzZNKZcg1sDTyBh6JNkm+SD8=,20170314,0,1,0,0,14,15,3622.992
/THaTfnK9Efy/STliNByfTpHvw2OsqPbCbXNMqK1B/8=,20170315,9,1,0,0,27,29,6821.018
Gr0UDy9jBWhncT+KsdRffj6TDVs3uJF5m+octzC33vw=,20170302,1,0,0,0,3,4,766.745
eobcC0uOxbIRQ5EbqBum6JRz1VBQxUs856rAMbAv9FY=,20170312,0,0,1,0,2,3,584.817
0vsH9NaRzPVptnRgHbppxeHLIy/PpSU4jjHhov5Tqng=,20170310,0,1,0,0,0,1,72.934
2xaAF/Ok50e8neV9RkR34f9lE/x6dDL1YEfJS15Pono=,20170310,0,0,1,0,7,7,1901.222
Htgp8HzZYs5YBUn9MT9CAZpYFoo5J++kHoIH4Rw65Lk=,20170330,1,0,0,0,1,2,287.114
EQikwBJkqYIronahZBy0MgSkHFN7/3GivJwBLrkGwzE=,20170303,0,0,0,0,59,9,17839.569
4zlULYAHsP/1G7byacNnK5WI6TWrGMlzdvogx/EuUV0=,20170310,1,2,1,2,0,6,791.779
j67o4zuTOSEtNfldVSrUh7d9Wdg6P9lQd4JWcopJ4zE=,20170303,1,1,1,0,2,3,871.067
U1uVkiwi8IR1I88O18bi9NA+2hQqBR3Xi3Id5sRofHE=,20170315,11,7,0,0,0,17,732.005
pLU70ohACwhBGxa+kkwOhOCLYgO+ssW1jZz7XNlVzbM=,20170310,0,0,0,0,7,7,1650
ZGAgfyu4dgm38HXDT53meMObwCdQ9hrZ9CnFf+U7UOU=,20170310,0,2,0,1,0,3,375.93
ppVfQlw4GCtkE3hZcQqKGob+dslCv2YgYECdywUJj3c=,20170308,0,0,0,0,1,1,291
AlgEvU/cROrxhOLPyQxur0hpbvtPp49gQUn4LGXXEf4=,20170318,0,1,0,0,11,12,2899.018
oozial3zNTu9j/uiTWv0evuDa6fryGTF1jyyC6ivRcI=,20170309,8,0,0,0,6,13,1810.508
NbIDGLb0vFGCuJodPpfAFbZ1YFhQIO/nwnhTmm9D2CQ=,20170319,0,0,0,0,8,8,1849.542
ls5aOIG7DgAYlhRPt+QzQ2J9xiMscouQhftn+Q87WkM=,20170325,1,0,0,0,13,10,3205.285
8VRH9/U/yhx3wv5+dNCnS5VpfTdFFOIO/F79WqawO/c=,20170308,6,0,0,1,11,9,2557.668
VbbQdgIijd0pdZofRSwbzOrO/swHQgDbBCQFKWQzXmI=,20170329,0,0,0,0,6,6,1294.25
WHmXKZzKBhPs8UYUFn44xg+7vY/IRE8usu+oCLtZv2M=,20170304,0,0,0,0,2,2,536
FFsQ5sneA1V06cLunFdDmy3ysxSWH/DZGqpFe9e9yBw=,20170308,0,1,0,0,75,2,18684.739
55p3G2xHalhwPtBSznIAWAoHZXJUKVrm+d9eXCEDFkA=,20170318,2,1,0,0,2,5,562.503
ah+Z/J/MIaEldBa+cJ7B6NkELwpA7nYX+c0MJf7oyxY=,20170301,1,1,0,0,57,5,13898.528
s2Cg7jdxmeOD1zO6heCLQbt8+EJmyYcXY7Dr5zwhA3k=,20170303,0,1,0,0,3,4,863.987
k43UdTaZiB+IpnD8MypcLmRpsgMZJX2onaUvspGhnm0=,20170322,0,1,3,1,2,6,1329.52
9EUSLGrxdz/HL41YrIQvQ6peNWzXz7dNW3B7A6NQn1A=,20170304,6,0,2,2,0,5,744.125
45XJj42TDUmLfiswhIIN0zgnquk65oK2bO0BsN6L9qY=,20170307,1,0,0,0,2,3,473.596
WGfdqAlWiZft23glijL4xlQxwNtQil8l/dx+yIDQ5h0=,20170323,0,0,1,0,3,4,1061.587
EBeTkhPCBlsxBpQvzalWZ7Ekl5OBrqLS1p5v7Gxba30=,20170315,0,1,0,0,9,10,2313.233
jxcBg64hbljMXgljhdq3sn+epkSLDoPbG0zG2uGMoPs=,20170320,1,0,0,0,2,2,659.375
Nj11pp+y1LZJXfmbaqDjP+hI5NMhdUXm7tA2SaMBJUY=,20170301,1,0,0,1,146,4,36262.047
2r7HzLEK6BEEEfXqJM9HcN8Hbi6oB0EINqc5HMHyvbE=,20170329,0,0,0,0,3,3,660.636
EWVBFH7TCwTYGz+Bu+jiX3DftAk0oSuV1CdQjpqSfog=,20170308,3,0,2,1,4,10,1605.104
Rw5fS0aEzNBUaVMFQLpD2oW11xH2Jv107h49EUVXiTM=,20170312,0,0,0,0,6,6,1705.362
RkMUvdfLGGc5sKCUyVlNt0Zc3StUmWmqalkHSQDPXqs=,20170314,0,0,0,0,4,4,1059.247
ggTnMQ65VePJfPyLY1n1+gwadQTQU+Fmbmuye38QdPs=,20170306,0,0,0,0,1,1,230
LO6UGHaC0EmVd5LotmYK33Qf8FuSXmAlp1R49elhAU4=,20170325,0,1,0,0,0,1,76.042
q2P1QUeItEbZYg0DHTw8kAQ4+Hq5YEhL9W13FC5zsBY=,20170331,0,0,0,1,0,1,210.573
2vh6NNsaSMIizREjdloQcYC6nG6s/lpQu31dUHmZ2wE=,20170304,1,0,0,0,1,1,199.654
TW2c8qud/341GZfqjsTZLbO4c/8DACPWTYWAiI2rBzk=,20170326,4,0,0,0,3,2,690.436
xGi7adt5V7XXecDBzB1pgdWi1jBj6qUDneuInwi91cM=,20170314,0,0,0,0,2,2,558.602
BRILMGBPe5XtrCdc1wQCr4p+jefGK5Kh6lZPA0+XkyM=,20170301,0,0,0,0,1,1,221.1
gTmsd+F0tbY4lE9imA/0hyDuI3QEbsHUjfRsjPuKNZE=,20170327,0,0,0,0,1,1,232
cGB5to4MgLV3GUJid0H9rwsma8MO5LVlCmEHMKK53fE=,20170315,0,0,0,0,1,1,211.392
dfKmYr1c2kzw70mOFtQAkwz15HSQ8L4XQ5dlRqTJg00=,20170325,0,1,0,0,0,1,62.818
p0OUy++HaXN5NWyuNiWggo7Sac2kh3TlQ84YXcMWJ28=,20170331,1,0,0,0,0,1,14.257
GQwRJjEw8sUcPAEv+GOOtX1ADwHJ3Bi+HBrEilCmbh4=,20170310,9,2,2,1,49,56,13278.057
V9vgA4s7+GHp98jERsZX8jYVxqr47MCcSHLvlHOxQao=,20170322,6,2,4,3,54,55,13784.976
55hvH4wMdgGkph2hM3RMqg0cI3n9diq4daa1QVBHXlY=,20170324,1,0,0,0,47,44,12140.507
tMb9iBcjL4auJAejfAQUarrH0B5dwGeHIMTArZU90mM=,20170315,2,0,0,1,3,6,853.868
3QN3Fy2pGcz1ErkNNj+HYs9rDiQcJkv0QNpRSyXqJnw=,20170316,3,0,0,0,67,42,17655.465
